trade_id,trader_id,persona,account_size,balance_before_trade,balance_after_trade,trade_timestamp,strategy_type,leverage_used,holding_minutes,stop_loss_used,pnl,trade_outcome,overnight_position,capital_risked,risk_percentage
b7b9c33b-9f87-48e4-9b2c-a2a4b964a147,TRADER_9,disciplined_option_seller,2271388,2287306.41,2286119.63,2025-02-03 12:49:00,Iron Condor,2.4,2280,1,-1186.78,LOSS,1,50010.04,0.022
77667afb-3793-4d12-8915-ceec1396636c,TRADER_9,disciplined_option_seller,2271388,2286119.63,2285075.78,2025-02-03 14:15:00,Iron Condor,2.49,1908,1,-1043.85,LOSS,1,30272.86,0.0133
da7e896a-ab51-4fe4-9a8c-e44a6b56165a,TRADER_9,disciplined_option_seller,2271388,2285075.78,2284959.39,2025-02-03 12:45:00,Iron Condor,1.11,1161,1,-116.39,LOSS,1,50638.13,0.0223
c083fc20-10ec-4386-842b-38f88fc9ffbc,TRADER_9,disciplined_option_seller,2271388,2284959.39,2278366.55,2025-02-04 11:58:00,Short Straddle,2.93,4740,1,-6592.84,LOSS,1,60295.04,0.0265
4f8beab1-b695-4dbf-9224-21ac71ae3552,TRADER_9,disciplined_option_seller,2271388,2278366.55,2276956.08,2025-02-04 14:10:00,Short Straddle,1.51,2848,1,-1410.47,LOSS,1,32991.13,0.0145
6eff2b4e-44c8-44dc-80b9-e8651e783056,TRADER_9,disciplined_option_seller,2271388,2276956.08,2272771.78,2025-02-05 14:42:00,Iron Condor,2.59,1859,0,-4184.3,LOSS,1,67007.89,0.0295
57cb4111-1609-4b84-bab7-1c252f15c8cc,TRADER_9,disciplined_option_seller,2271388,2272771.78,2276078.01,2025-02-05 12:54:00,Iron Condor,1.89,2917,1,3306.23,WIN,1,55081.46,0.0243
3ff6c845-35de-46cc-8581-2a071a06724e,TRADER_9,disciplined_option_seller,2271388,2276078.01,2276628.01,2025-02-05 10:59:00,Short Straddle,1.36,2604,0,550.0,WIN,1,52646.93,0.0232
25c17796-2d84-4e21-839d-5732ab35baec,TRADER_9,disciplined_option_seller,2271388,2276628.01,2274025.79,2025-02-06 13:01:00,Short Straddle,1.45,2166,1,-2602.22,LOSS,1,46961.12,0.0207
ec7a2ffb-9bd1-4b31-9a6e-e0aa0e94bfae,TRADER_9,disciplined_option_seller,2271388,2274025.79,2275333.66,2025-02-06 13:03:00,Iron Condor,2.33,4434,1,1307.87,WIN,0,44326.05,0.0195
20f49533-f649-4dfc-b5a1-f9e8118344d2,TRADER_9,disciplined_option_seller,2271388,2275333.66,2277999.99,2025-02-07 14:08:00,Short Straddle,2.19,3259,1,2666.33,WIN,1,65123.73,0.0287
f5bbf0f0-c949-43cb-b463-b6f9356543eb,TRADER_9,disciplined_option_seller,2271388,2277999.99,2275008.08,2025-02-07 12:31:00,Short Straddle,2.79,4785,1,-2991.91,LOSS,1,23219.5,0.0102
6a230522-4738-475e-938c-c45217115b75,TRADER_9,disciplined_option_seller,2271388,2275008.08,2272200.46,2025-02-07 11:35:00,Short Straddle,2.3,1945,1,-2807.62,LOSS,1,29150.58,0.0128
ef64f84b-053b-4928-9dcf-df0077a77463,TRADER_9,disciplined_option_seller,2271388,2272200.46,2272443.58,2025-02-10 11:52:00,Short Straddle,1.35,1257,1,243.12,WIN,1,42349.77,0.0186
f13931dd-c615-4e37-8101-f209b3b69124,TRADER_9,disciplined_option_seller,2271388,2272443.58,2273835.55,2025-02-10 10:29:00,Iron Condor,2.46,4351,1,1391.97,WIN,1,58718.93,0.0259
43fed655-a96f-43ec-b1d4-8a5a008c0d61,TRADER_9,disciplined_option_seller,2271388,2273835.55,2276646.86,2025-02-11 10:09:00,Iron Condor,2.81,2919,1,2811.31,WIN,1,56454.93,0.0249
ba7f1d6a-77b7-44e2-b0d2-bd09587cc7f3,TRADER_9,disciplined_option_seller,2271388,2276646.86,2278236.99,2025-02-11 11:36:00,Short Straddle,2.08,1962,1,1590.13,WIN,1,49975.97,0.022
c533c340-4997-434a-b586-433d0dd15751,TRADER_9,disciplined_option_seller,2271388,2278236.99,2275837.74,2025-02-12 09:43:00,Iron Condor,2.63,1825,1,-2399.25,LOSS,1,67176.56,0.0296
a691baf4-3dd5-4c4e-948a-ee75f7746b9c,TRADER_9,disciplined_option_seller,2271388,2275837.74,2273098.94,2025-02-12 14:09:00,Iron Condor,2.88,2519,0,-2738.8,LOSS,0,63832.24,0.0281
975e6945-a123-4dcc-8073-68fff55190ef,TRADER_9,disciplined_option_seller,2271388,2273098.94,2271105.44,2025-02-12 09:56:00,Short Straddle,1.7,3424,1,-1993.5,LOSS,1,32999.27,0.0145
51de8320-bd18-4a64-8474-5bd5534d1ed7,TRADER_9,disciplined_option_seller,2271388,2271105.44,2271016.13,2025-02-13 09:21:00,Short Straddle,1.4,653,1,-89.31,LOSS,1,56043.07,0.0247
778e2d17-cd71-4c27-9c6d-9e0c61bdd10e,TRADER_9,disciplined_option_seller,2271388,2271016.13,2272472.34,2025-02-14 14:15:00,Short Straddle,2.39,1280,1,1456.21,WIN,1,37995.15,0.0167
3f561bb4-a0b8-4ec9-a0f5-4d6ed4243286,TRADER_9,disciplined_option_seller,2271388,2272472.34,2274376.44,2025-02-14 11:10:00,Iron Condor,1.4,2024,1,1904.1,WIN,0,58419.28,0.0257
46c4605b-869b-4381-b67c-fe95fa01ee53,TRADER_9,disciplined_option_seller,2271388,2274376.44,2276037.83,2025-02-14 13:59:00,Iron Condor,1.62,3562,1,1661.39,WIN,1,48469.81,0.0213
c41a0c15-3ba6-4a6d-a009-685823a2163c,TRADER_9,disciplined_option_seller,2271388,2276037.83,2279450.77,2025-02-17 12:46:00,Short Straddle,2.73,4668,1,3412.94,WIN,1,24143.79,0.0106
d5b2dcde-6f1e-4c5c-a05c-abf007ee06d6,TRADER_9,disciplined_option_seller,2271388,2279450.77,2281738.96,2025-02-17 14:14:00,Iron Condor,2.2,3068,1,2288.19,WIN,0,45506.07,0.02
6c2f4f29-e894-4e03-8918-93c6bcf3dcb1,TRADER_9,disciplined_option_seller,2271388,2281738.96,2283381.81,2025-02-17 09:30:00,Short Straddle,2.73,1061,1,1642.85,WIN,1,24629.46,0.0108
4ad17a3f-b5ed-4cdc-a35c-6c53810c51c6,TRADER_9,disciplined_option_seller,2271388,2283381.81,2283271.19,2025-02-18 10:39:00,Short Straddle,2.36,3808,0,-110.62,LOSS,1,64654.29,0.0285
f0f0aa9c-b143-42cf-959f-2b6813657b68,TRADER_9,disciplined_option_seller,2271388,2283271.19,2284275.53,2025-02-18 11:35:00,Short Straddle,1.2,4725,1,1004.34,WIN,1,57349.34,0.0252
7fb5be6b-36ed-45aa-8476-9bb50632b689,TRADER_9,disciplined_option_seller,2271388,2284275.53,2286206.97,2025-02-19 15:06:00,Iron Condor,1.87,907,1,1931.44,WIN,1,57179.55,0.0252
8326dd26-77bd-441a-a075-180b10aafd89,TRADER_9,disciplined_option_seller,2271388,2286206.97,2282724.31,2025-02-19 10:16:00,Iron Condor,2.79,1268,1,-3482.66,LOSS,1,44675.1,0.0197
0a7f4966-e782-4e03-b537-0cf334f7129f,TRADER_9,disciplined_option_seller,2271388,2282724.31,2283093.75,2025-02-19 10:15:00,Iron Condor,1.3,4015,0,369.44,WIN,1,29889.84,0.0132
f408fb3b-32a0-422e-82ed-efb6f7fbc70a,TRADER_9,disciplined_option_seller,2271388,2283093.75,2282685.05,2025-02-20 14:38:00,Iron Condor,2.13,1384,1,-408.7,LOSS,1,47445.8,0.0209
0663045d-a44d-4486-bd96-3d02b82c5eee,TRADER_9,disciplined_option_seller,2271388,2282685.05,2281016.02,2025-02-21 10:14:00,Short Straddle,2.47,3439,1,-1669.03,LOSS,1,63756.16,0.0281
a4e1c31f-15d2-4e1d-ad53-2ab6b25a2109,TRADER_9,disciplined_option_seller,2271388,2281016.02,2281319.11,2025-02-24 12:50:00,Iron Condor,2.51,556,0,303.09,WIN,1,52031.11,0.0229
bfa06884-e517-4265-bf98-f1a8c16496bf,TRADER_9,disciplined_option_seller,2271388,2281319.11,2282124.08,2025-02-25 12:43:00,Iron Condor,1.22,3359,1,804.97,WIN,1,57370.67,0.0253
d1e1a917-c27f-4d49-b0b8-3ea9eed29b77,TRADER_9,disciplined_option_seller,2271388,2282124.08,2281870.34,2025-02-25 14:12:00,Iron Condor,1.43,1889,1,-253.74,LOSS,1,51505.61,0.0227
c4f2a6b9-24cd-435a-b559-c73243cad43f,TRADER_9,disciplined_option_seller,2271388,2281870.34,2281476.87,2025-02-26 12:24:00,Iron Condor,1.8,3576,1,-393.47,LOSS,1,52886.34,0.0233
2e7fcbf4-25fc-4649-9536-3bc6f6bbe982,TRADER_9,disciplined_option_seller,2271388,2281476.87,2277324.42,2025-02-26 15:02:00,Iron Condor,2.76,2919,0,-4152.45,LOSS,1,29260.35,0.0129
5322fc45-c129-4bf3-9662-6bacf5edffca,TRADER_9,disciplined_option_seller,2271388,2277324.42,2278515.71,2025-02-27 11:31:00,Iron Condor,1.2,4069,1,1191.29,WIN,1,38821.88,0.0171
5301b046-948a-4de8-86eb-28e78cddbafe,TRADER_9,disciplined_option_seller,2271388,2278515.71,2279628.4,2025-02-27 14:35:00,Iron Condor,1.39,3710,1,1112.69,WIN,1,54679.1,0.0241
b930519f-6791-4dcb-ab9e-28519f474705,TRADER_9,disciplined_option_seller,2271388,2279628.4,2282806.03,2025-02-28 10:17:00,Iron Condor,2.1,1362,1,3177.63,WIN,1,43367.06,0.0191
9f8e2a75-542e-4a5b-b220-4ecc1f08ab06,TRADER_9,disciplined_option_seller,2271388,2282806.03,2286549.28,2025-02-28 10:13:00,Iron Condor,2.77,4390,1,3743.25,WIN,1,38553.45,0.017
7cc1beef-c906-4557-b9d3-79a3b7e51631,TRADER_9,disciplined_option_seller,2271388,2286549.28,2284629.62,2025-03-03 10:47:00,Short Straddle,2.85,3447,1,-1919.66,LOSS,1,56806.15,0.025
14ef80c3-eca7-446d-a52d-b18881c315ac,TRADER_9,disciplined_option_seller,2271388,2284629.62,2280087.35,2025-03-03 13:17:00,Short Straddle,2.41,3455,1,-4542.27,LOSS,1,45677.22,0.0201
798c7969-ae6f-4721-894f-8aa964f2b687,TRADER_9,disciplined_option_seller,2271388,2280087.35,2279365.48,2025-03-04 11:11:00,Short Straddle,1.07,4154,1,-721.87,LOSS,1,54465.72,0.024
4e41566d-b52d-413f-a390-6312dd381bde,TRADER_9,disciplined_option_seller,2271388,2279365.48,2282045.46,2025-03-04 10:52:00,Short Straddle,2.85,4812,1,2679.98,WIN,1,50158.42,0.0221
1b1ead8b-1dbf-4dc7-91b7-43af3e526ea1,TRADER_9,disciplined_option_seller,2271388,2282045.46,2283356.41,2025-03-04 14:27:00,Short Straddle,2.86,847,1,1310.95,WIN,0,50955.55,0.0224
5951870f-1aba-48a8-a22c-344623616abe,TRADER_9,disciplined_option_seller,2271388,2283356.41,2285675.17,2025-03-05 14:05:00,Short Straddle,2.48,929,0,2318.76,WIN,1,38660.41,0.017
e735b55c-ec32-4151-9d14-2b68f03814ff,TRADER_9,disciplined_option_seller,2271388,2285675.17,2288708.94,2025-03-05 12:37:00,Iron Condor,2.23,2618,1,3033.77,WIN,1,67721.46,0.0298
ed958e2a-7746-47f4-a306-828d19fbff7a,TRADER_9,disciplined_option_seller,2271388,2288708.94,2291555.1,2025-03-06 13:20:00,Short Straddle,1.79,1857,1,2846.16,WIN,1,67381.5,0.0297
368b97bb-7a7f-4c92-9b7a-7e3654451ebb,TRADER_9,disciplined_option_seller,2271388,2291555.1,2292075.26,2025-03-06 11:54:00,Short Straddle,2.67,1539,1,520.16,WIN,0,44137.81,0.0194
96a4a8c8-e863-48cc-8343-dbfe6836b4b3,TRADER_9,disciplined_option_seller,2271388,2292075.26,2293679.9,2025-03-07 15:22:00,Short Straddle,1.46,601,0,1604.64,WIN,1,63518.64,0.028
b1b0b4c0-0c87-4f9d-8737-a924d86031e4,TRADER_9,disciplined_option_seller,2271388,2293679.9,2291033.66,2025-03-07 14:46:00,Iron Condor,2.01,3058,1,-2646.24,LOSS,1,52674.37,0.0232
db6efdb1-9971-49fc-abf5-d14fb2291cec,TRADER_9,disciplined_option_seller,2271388,2291033.66,2288475.56,2025-03-07 12:53:00,Iron Condor,1.59,4945,1,-2558.1,LOSS,1,31169.16,0.0137
83bfc7c7-72aa-4bfe-b91f-54301655efc5,TRADER_9,disciplined_option_seller,2271388,2288475.56,2290395.51,2025-03-07 10:31:00,Short Straddle,2.55,4494,1,1919.95,WIN,0,27050.56,0.0119
00db21bd-0f53-4c01-947b-f7dac870cdbc,TRADER_9,disciplined_option_seller,2271388,2290395.51,2291182.76,2025-03-10 09:51:00,Iron Condor,2.37,1364,1,787.25,WIN,1,42200.56,0.0186
5afb4ff5-8d33-441f-94b8-6c0c9cbc2966,TRADER_9,disciplined_option_seller,2271388,2291182.76,2292830.41,2025-03-10 13:45:00,Iron Condor,1.53,1319,1,1647.65,WIN,0,28053.93,0.0124
24d651a0-2783-4528-8df0-c3f177842e06,TRADER_9,disciplined_option_seller,2271388,2292830.41,2295239.71,2025-03-10 10:33:00,Iron Condor,2.18,2308,1,2409.3,WIN,1,56367.72,0.0248
0419ccfd-007b-48e6-bada-52b7ee0dcb7f,TRADER_9,disciplined_option_seller,2271388,2295239.71,2296091.28,2025-03-11 14:29:00,Iron Condor,1.57,2558,1,851.57,WIN,1,51516.68,0.0227
2b63bfcd-edbb-4b50-af84-6976373e7a3c,TRADER_9,disciplined_option_seller,2271388,2296091.28,2298141.58,2025-03-11 10:29:00,Iron Condor,1.39,2361,1,2050.3,WIN,1,55385.39,0.0244
ad9de1b6-e375-458d-9869-24fb15ebe4ee,TRADER_9,disciplined_option_seller,2271388,2298141.58,2300632.46,2025-03-12 11:21:00,Iron Condor,2.07,1636,1,2490.88,WIN,1,59147.54,0.026
aa430527-99c5-4ba7-ba14-03fe3cf15c66,TRADER_9,disciplined_option_seller,2271388,2300632.46,2302186.41,2025-03-13 09:58:00,Iron Condor,1.73,2233,1,1553.95,WIN,0,52240.29,0.023
28218433-0fb8-4e98-ba3c-76f2ec4776b9,TRADER_9,disciplined_option_seller,2271388,2302186.41,2303052.61,2025-03-13 09:55:00,Iron Condor,2.72,2716,1,866.2,WIN,1,27823.07,0.0122
a7a76cd5-18d5-4b21-bc9c-166cbf6e9fdc,TRADER_9,disciplined_option_seller,2271388,2303052.61,2300173.72,2025-03-13 14:05:00,Iron Condor,1.95,3075,1,-2878.89,LOSS,1,67084.43,0.0295
8565fe78-5d34-4418-bc7b-7e2b5214bb02,TRADER_9,disciplined_option_seller,2271388,2300173.72,2298570.88,2025-03-14 12:18:00,Iron Condor,1.65,4684,1,-1602.84,LOSS,1,39528.35,0.0174
b0a20e44-344e-4cad-aa44-4f499c6c4a0a,TRADER_9,disciplined_option_seller,2271388,2298570.88,2295122.83,2025-03-14 12:09:00,Iron Condor,2.87,2363,1,-3448.05,LOSS,1,57153.32,0.0252
e4c75601-c050-4d1a-bc73-0e763981ccec,TRADER_9,disciplined_option_seller,2271388,2295122.83,2292544.1,2025-03-14 12:54:00,Short Straddle,2.09,4410,1,-2578.73,LOSS,1,32444.62,0.0143
7b4f567b-9222-4aa4-9924-122782c59a36,TRADER_9,disciplined_option_seller,2271388,2292544.1,2292663.6,2025-03-14 13:46:00,Short Straddle,1.47,2411,1,119.5,WIN,1,51367.27,0.0226
8e2abbb5-bea1-4ee3-8906-e507d875233e,TRADER_9,disciplined_option_seller,2271388,2292663.6,2293906.37,2025-03-17 11:52:00,Short Straddle,2.94,2218,1,1242.77,WIN,1,25150.32,0.0111
8153dbf3-a61a-4276-8570-6a298278f41c,TRADER_9,disciplined_option_seller,2271388,2293906.37,2294032.41,2025-03-17 14:24:00,Short Straddle,1.66,1886,0,126.04,WIN,1,49107.5,0.0216
c03358fb-d4ac-4748-a912-94c368eaf07a,TRADER_9,disciplined_option_seller,2271388,2294032.41,2292019.1,2025-03-17 14:58:00,Iron Condor,1.91,928,1,-2013.31,LOSS,1,62112.27,0.0273
5c30a3a3-9f22-4190-be75-689d5c10196f,TRADER_9,disciplined_option_seller,2271388,2292019.1,2292696.31,2025-03-18 12:39:00,Short Straddle,1.41,3889,1,677.21,WIN,1,42644.23,0.0188
322b1396-b731-4208-87cc-a4392d247653,TRADER_9,disciplined_option_seller,2271388,2292696.31,2294153.65,2025-03-18 09:17:00,Short Straddle,1.64,2055,1,1457.34,WIN,1,48934.73,0.0215
a3431c11-da11-41ac-8b99-54b1b63d4bd6,TRADER_9,disciplined_option_seller,2271388,2294153.65,2289928.44,2025-03-18 10:50:00,Iron Condor,2.38,2258,1,-4225.21,LOSS,1,33228.86,0.0146
54707eba-f88c-4040-92cd-49e1996f6a65,TRADER_9,disciplined_option_seller,2271388,2289928.44,2290981.8,2025-03-19 10:55:00,Short Straddle,1.74,1339,1,1053.36,WIN,1,67875.6,0.0299
8a078ee7-0efb-48ad-a030-72777d4dbe9c,TRADER_9,disciplined_option_seller,2271388,2290981.8,2288385.15,2025-03-19 12:03:00,Iron Condor,2.48,714,1,-2596.65,LOSS,0,38348.09,0.0169
f1085f6c-4040-45a3-beea-9aab1d2ae860,TRADER_9,disciplined_option_seller,2271388,2288385.15,2289410.98,2025-03-19 12:51:00,Short Straddle,1.03,3817,1,1025.83,WIN,1,42605.69,0.0188
b4653b49-1fd9-4581-9dc4-f5ddafe46b64,TRADER_9,disciplined_option_seller,2271388,2289410.98,2291066.16,2025-03-19 14:27:00,Iron Condor,2.07,1041,1,1655.18,WIN,1,47700.26,0.021
268a0a79-1a32-4b77-baef-fecfb875f29d,TRADER_9,disciplined_option_seller,2271388,2291066.16,2291972.61,2025-03-20 10:58:00,Short Straddle,2.56,713,1,906.45,WIN,0,51863.0,0.0228
d59c6b61-a0dd-4f84-8704-d7802e1af8e4,TRADER_9,disciplined_option_seller,2271388,2291972.61,2292384.27,2025-03-20 11:42:00,Iron Condor,2.2,3653,1,411.66,WIN,1,41318.52,0.0182
ca74540e-6f8f-49d5-8263-37928dcf01d4,TRADER_9,disciplined_option_seller,2271388,2292384.27,2293496.9,2025-03-21 13:26:00,Short Straddle,1.54,2684,1,1112.63,WIN,1,63898.11,0.0281
e75bb32d-d1fb-43a9-b826-945fe251c2a9,TRADER_9,disciplined_option_seller,2271388,2293496.9,2295822.64,2025-03-21 10:16:00,Short Straddle,2.25,3718,1,2325.74,WIN,1,35121.18,0.0155
d3ebf5b5-11cf-47b8-9c2a-3aa1a030e3a8,TRADER_9,disciplined_option_seller,2271388,2295822.64,2296623.81,2025-03-21 10:27:00,Short Straddle,1.22,4894,1,801.17,WIN,1,48102.17,0.0212
2ecb3ded-a182-4967-b41b-db4fd6f3e970,TRADER_9,disciplined_option_seller,2271388,2296623.81,2298044.86,2025-03-24 10:18:00,Short Straddle,1.04,2692,1,1421.05,WIN,1,29028.28,0.0128
c499827b-c2d2-4b4d-9838-6e9220cbb63c,TRADER_9,disciplined_option_seller,2271388,2298044.86,2301842.85,2025-03-24 11:42:00,Short Straddle,2.48,4779,1,3797.99,WIN,1,26231.46,0.0115
0b179dc0-23c7-4c4e-b208-90320fbae3c6,TRADER_9,disciplined_option_seller,2271388,2301842.85,2300576.7,2025-03-24 15:17:00,Short Straddle,1.26,866,1,-1266.15,LOSS,1,24913.22,0.011
d917d437-89f7-4699-9e8d-0aa9bf45a407,TRADER_9,disciplined_option_seller,2271388,2300576.7,2301935.79,2025-03-25 13:54:00,Iron Condor,1.81,4571,1,1359.09,WIN,1,57950.51,0.0255
ab94d7ac-9d30-4e57-9b06-13138c020d1f,TRADER_9,disciplined_option_seller,2271388,2301935.79,2302606.71,2025-03-25 12:33:00,Iron Condor,1.94,1013,1,670.92,WIN,1,28836.64,0.0127
c715d362-5947-4065-8598-8b2ba93fd5c1,TRADER_9,disciplined_option_seller,2271388,2302606.71,2305391.17,2025-03-25 13:03:00,Iron Condor,2.51,321,1,2784.46,WIN,1,27427.85,0.0121
bf029bad-aa10-4640-905b-1b1ea415243c,TRADER_10,spread_trader,613287,613287.0,612228.84,2025-01-01 13:49:00,Bear Put Spread,2.19,681,1,-1058.16,LOSS,0,9464.15,0.0154
fa9f8d1e-84fd-4a99-ab16-ad9bd0dc425a,TRADER_10,spread_trader,613287,612228.84,611454.34,2025-01-02 11:45:00,Bull Call Spread,1.98,832,1,-774.5,LOSS,1,16196.23,0.0264
06b74a76-73a1-42bc-ac06-bcc4455a2f77,TRADER_10,spread_trader,613287,611454.34,612450.25,2025-01-03 14:33:00,Bear Put Spread,1.94,976,1,995.91,WIN,1,22674.58,0.037
4e8b1e96-4314-4a54-a419-478112a73bb7,TRADER_10,spread_trader,613287,612450.25,616499.41,2025-01-03 10:27:00,Bull Call Spread,3.1,1132,1,4049.16,WIN,0,18280.45,0.0298
59f9e2ca-9667-4aad-a9e8-44bb41df0450,TRADER_10,spread_trader,613287,616499.41,618110.53,2025-01-06 09:29:00,Bear Put Spread,1.7,1906,1,1611.12,WIN,1,20074.38,0.0327
c7d2300f-4660-4064-b8da-7248379d44d4,TRADER_10,spread_trader,613287,618110.53,619761.76,2025-01-07 12:59:00,Bear Put Spread,1.79,1184,1,1651.23,WIN,1,7082.33,0.0115
081d5bf6-ba69-4462-8458-f728b8fe21b1,TRADER_10,spread_trader,613287,619761.76,622759.87,2025-01-07 13:22:00,Bear Put Spread,2.69,920,1,2998.11,WIN,1,20204.5,0.0329
4355bbde-cf3c-4383-9e67-8055ac52b34c,TRADER_10,spread_trader,613287,622759.87,624244.54,2025-01-08 11:11:00,Bear Put Spread,1.92,1839,1,1484.67,WIN,1,17561.09,0.0286
9cfdc60b-73f2-4f21-82c1-10e507585615,TRADER_10,spread_trader,613287,624244.54,626435.32,2025-01-09 12:03:00,Bull Call Spread,1.71,1948,1,2190.78,WIN,0,22514.56,0.0367
380166d0-3a14-4cde-95f1-a69258543fdc,TRADER_10,spread_trader,613287,626435.32,630495.79,2025-01-09 10:41:00,Bear Put Spread,3.94,73,1,4060.47,WIN,1,13704.05,0.0223
801d67d3-1d7b-4adb-964a-f2b416293917,TRADER_10,spread_trader,613287,630495.79,633621.86,2025-01-10 14:24:00,Bear Put Spread,3.95,1737,1,3126.07,WIN,1,17634.67,0.0288
e17f8eb9-c4d0-464a-87a1-23a42ca79e1b,TRADER_10,spread_trader,613287,633621.86,635988.93,2025-01-13 14:45:00,Bear Put Spread,3.59,1841,1,2367.07,WIN,1,14325.48,0.0234
e03d604f-6a67-452a-ad07-e40980ce3834,TRADER_10,spread_trader,613287,635988.93,638133.58,2025-01-14 09:31:00,Bull Call Spread,3.8,1148,1,2144.65,WIN,1,18984.71,0.031
2f388393-30df-41df-8579-74afba37fc3e,TRADER_10,spread_trader,613287,638133.58,636917.86,2025-01-15 09:40:00,Bull Call Spread,1.88,258,1,-1215.72,LOSS,1,7616.51,0.0124
6a079809-ef93-476c-8799-0b4c7d818d72,TRADER_10,spread_trader,613287,636917.86,635413.7,2025-01-15 10:54:00,Bull Call Spread,2.3,737,1,-1504.16,LOSS,0,17771.71,0.029
fc03b454-2980-483c-9327-d049135c341c,TRADER_10,spread_trader,613287,635413.7,637243.06,2025-01-16 12:00:00,Bear Put Spread,2.22,1699,1,1829.36,WIN,1,8740.99,0.0143
08896aac-7dcc-485e-92c2-a89e68af00d7,TRADER_10,spread_trader,613287,637243.06,638413.03,2025-01-16 14:15:00,Bear Put Spread,1.5,777,1,1169.97,WIN,0,19669.8,0.0321
d71a6551-14d8-4661-b4c8-0861d94bd458,TRADER_10,spread_trader,613287,638413.03,637839.07,2025-01-17 13:03:00,Bull Call Spread,1.32,477,1,-573.96,LOSS,1,21282.85,0.0347
c257c711-4565-46dc-9b25-8e4056f1a385,TRADER_10,spread_trader,613287,637839.07,641596.86,2025-01-17 13:17:00,Bull Call Spread,3.78,1014,1,3757.79,WIN,1,8783.91,0.0143
fd3c8539-0c8e-4e7d-a097-d9134a93ee5d,TRADER_10,spread_trader,613287,641596.86,640571.47,2025-01-20 11:24:00,Bull Call Spread,1.36,866,1,-1025.39,LOSS,1,21727.28,0.0354
239dc471-d980-4c23-bd1a-317cfbfec109,TRADER_10,spread_trader,613287,640571.47,640040.15,2025-01-20 13:18:00,Bear Put Spread,3.48,1871,0,-531.32,LOSS,1,17540.08,0.0286
dc8e28b6-f090-4e18-ad95-3d070babd0cb,TRADER_10,spread_trader,613287,640040.15,642830.98,2025-01-21 11:44:00,Bull Call Spread,2.62,589,0,2790.83,WIN,1,13550.76,0.0221
041d36a0-1d88-4770-9e36-bcda367466d9,TRADER_10,spread_trader,613287,642830.98,645170.36,2025-01-22 13:42:00,Bull Call Spread,1.71,809,0,2339.38,WIN,1,14264.07,0.0233
a6237c4c-7a97-4cf9-854d-dff12de58111,TRADER_10,spread_trader,613287,645170.36,641997.9,2025-01-22 10:06:00,Bull Call Spread,3.97,631,1,-3172.46,LOSS,1,7908.93,0.0129
1a0b1717-2854-43d9-ae7b-47c61f0b11ec,TRADER_10,spread_trader,613287,641997.9,640205.77,2025-01-23 12:16:00,Bear Put Spread,3.31,1426,1,-1792.13,LOSS,1,17728.74,0.0289
1aa2ad73-245f-4c91-9b85-eabee281f575,TRADER_10,spread_trader,613287,640205.77,643852.3,2025-01-23 11:10:00,Bear Put Spread,3.55,249,1,3646.53,WIN,1,14203.39,0.0232
3e2e148a-2ed2-448e-8f55-1e767579d939,TRADER_10,spread_trader,613287,643852.3,644890.45,2025-01-24 12:05:00,Bull Call Spread,1.82,1096,1,1038.15,WIN,0,21527.06,0.0351
37a07e8a-eab5-4996-a229-bbfa7405f028,TRADER_10,spread_trader,613287,644890.45,646356.34,2025-01-24 10:49:00,Bull Call Spread,1.57,344,1,1465.89,WIN,1,13858.86,0.0226
f60ebf75-254f-429c-a9f5-5cd799d72024,TRADER_10,spread_trader,613287,646356.34,646410.36,2025-01-27 14:12:00,Bear Put Spread,1.81,320,0,54.02,WIN,1,15632.53,0.0255
a1b88ec8-b569-462d-9da7-07a9b82c73d9,TRADER_10,spread_trader,613287,646410.36,648704.02,2025-01-27 11:18:00,Bear Put Spread,2.04,492,1,2293.66,WIN,1,12503.17,0.0204
98c4eaec-3fa2-4e61-97fa-b1ca1d1758b1,TRADER_10,spread_trader,613287,648704.02,650041.24,2025-01-28 13:17:00,Bull Call Spread,3.2,1939,0,1337.22,WIN,1,23901.26,0.039
c043b5cb-7b5e-421e-9b20-a077153cbdb5,TRADER_10,spread_trader,613287,650041.24,649307.63,2025-01-28 13:18:00,Bear Put Spread,2.19,1304,0,-733.61,LOSS,1,21628.78,0.0353
c48c9287-8df4-40bd-ba33-eb295628ae3a,TRADER_10,spread_trader,613287,649307.63,653329.86,2025-01-28 11:20:00,Bear Put Spread,3.99,1219,1,4022.23,WIN,1,10843.15,0.0177
f80ef938-b06b-4cc6-8cfc-d274a0ffc38b,TRADER_10,spread_trader,613287,653329.86,656336.81,2025-01-29 15:29:00,Bull Call Spread,3.44,1213,1,3006.95,WIN,1,20559.44,0.0335
881136c1-cf96-4fef-8613-ce0a9d3c0e66,TRADER_10,spread_trader,613287,656336.81,658882.21,2025-01-29 10:48:00,Bull Call Spread,1.88,1033,1,2545.4,WIN,1,7936.83,0.0129
d8e7405b-1561-48fe-9f1b-d6804e34c269,TRADER_10,spread_trader,613287,658882.21,658086.04,2025-01-30 10:01:00,Bull Call Spread,1.25,1130,1,-796.17,LOSS,1,23616.94,0.0385
a871b649-fa4f-4716-bee8-9a2baa195639,TRADER_10,spread_trader,613287,658086.04,658822.99,2025-01-30 11:13:00,Bear Put Spread,1.88,735,1,736.95,WIN,1,7921.73,0.0129
